27 26.6 28.5 30.5 32.7 35.1 37.6 40.3
28 28.6 30.4 32.4 34.6 36.8 39.3 41.8
29 30.4 32.3 34.3 36.3 38.5 40.9 43.4
30 32.2 34.1 36.0 38.0 40.2 42.4 44.8
31 33.9 35.7 37.6 39.6 41.7 43.9 46.3
32 35.5 37.3 39.2 41.1 43.2 45.4 47.6
33 37.1 38.8 40.7 42.6 44.6 46.7 48.9
34 38.5 40.2 42.1 44.0 45.9 48.0 50.2
35 39.8 41.6 43.4 45.3 47.2 49.3 51.4
36 41.1 42.8 44.6 46.5 48.4 50.5 52.6
37 42.3 44.0 45.8 47.7 49.6 51.6 53.7
38 43.5 45.2 47.0 48.8 50.7 52.7 54.8
39 44.6 46.3 48.0 49.9 51.8 53.8 55.9
40 45.6 47.3 49.1 50.9 52.8 54.8 56.9
41 46.6 48.3 50.1 51.9 53.8 55.8 57.8
42 47.5 49.2 51.0 52.8 54.7 56.7 58.8
43 48.4 50.1 51.9 53.7 55.7 57.6 59.7
44 49.2 50.9 52.7 54.6 56.5 58.5 60.6
45 50.0 51.7 53.5 55.4 57.4 59.4 61.5
46 50.7 52.5 54.3 56.2 58.2 60.2 62.3
47 51.4 53.2 55.1 57.0 58.9 61.0 63.1
48 52.1 53.9 55.8 57.7 59.7 61.8 63.9
49 52.8 54.6 56.5 58.4 60.4 62.5 64.7
50 53.4 55.2 57.1 59.1 61.1 63.2 65.4
51 54.0 55.9 57.8 59.8 61.8 63.9 66.1
52 54.6 56.5 58.4 60.4 62.5 64.6 66.8
53 55.2 57.0 59.0 61.0 63.1 65.3 67.5
54 55.7 57.6 59.6 61.6 63.7 65.9 68.2
55 56.2 58.1 60.1 62.2 64.3 66.5 68.8
56 56.7 58.6 60.7 62.8 64.9 67.2 69.5
57 57.2 59.1 61.2 63.3 65.5 67.8 70.1
58 57.6 59.6 61.7 63.8 66.0 68.3 70.7
59 58.1 60.1 62.2 64.4 66.6 68.9 71.3
60 58.5 60.6 62.7 64.9 67.1 69.5 71.9
61 58.9 61.0 63.1 65.3 67.6 70.0 72.5
62 59.3 61.4 63.6 65.8 68.1 70.5 73.0
63 59.7 61.9 64.0 66.3 68.6 71.1 73.6
64 60.1 62.3 64.5 66.8 69.1 71.6 74.1
