27 19.6 21.3 23.0 24.8 26.5 28.2 30.0
28 21.1 22.7 24.3 25.9 27.5 29.1 30.7
29 22.5 24.0 25.5 27.0 28.4 29.9 31.4
30 23.8 25.2 26.5 27.9 29.3 30.7 32.1
31 24.9 26.2 27.5 28.8 30.2 31.5 32.8
32 26.0 27.2 28.5 29.7 30.9 32.2 33.4
33 27.0 28.2 29.3 30.5 31.7 32.9 34.0
34 27.9 29.0 30.1 31.3 32.4 33.5 34.7
35 28.7 29.8 30.9 32.0 33.1 34.2 35.3
36 29.5 30.5 31.6 32.7 33.7 34.8 35.8
37 30.2 31.2 32.3 33.3 34.3 35.4 36.4
38 30.9 31.9 32.9 33.9 34.9 35.9 37.0
39 31.5 32.5 33.5 34.5 35.5 36.5 37.5
40 32.1 33.1 34.0 35.0 36.0 37.0 38.0
41 32.6 33.6 34.6 35.6 36.5 37.5 38.5
42 33.1 34.1 35.1 36.0 37.0 38.0 39.0
43 33.6 34.6 35.5 36.5 37.5 38.5 39.4
44 34.0 35.0 36.0 37.0 37.9 38.9 39.9
45 34.5 35.4 36.4 37.4 38.4 39.4 40.3
46 34.9 35.8 36.8 37.8 38.8 39.8 40.8
47 35.2 36.2 37.2 38.2 39.2 40.2 41.2
48 35.6 36.6 37.6 38.6 39.6 40.6 41.6
49 35.9 36.9 37.9 38.9 39.9 40.9 41.9
50 36.3 37.3 38.3 39.3 40.3 41.3 42.3
51 36.6 37.6 38.6 39.6 40.6 41.7 42.7
52 36.9 37.9 38.9 39.9 41.0 42.0 43.0
53 37.1 38.2 39.2 40.3 41.3 42.3 43.4
54 37.4 38.4 39.5 40.6 41.6 42.7 43.7
55 37.6 38.7 39.8 40.8 41.9 43.0 44.0
56 37.9 39.0 40.0 41.1 42.2 43.3 44.4
57 38.1 39.2 40.3 41.4 42.5 43.6 44.7
58 38.3 39.4 40.5 41.6 42.7 43.9 45.0
59 38.5 39.6 40.8 41.9 43.0 44.1 45.3
60 38.7 39.9 41.0 42.1 43.3 44.4 45.5
61 38.9 40.1 41.2 42.4 43.5 44.7 45.8
62 39.1 40.3 41.4 42.6 43.8 44.9 46.1
63 39.3 40.5 41.6 42.8 44.0 45.2 46.3
64 39.4 40.6 41.8 43.0 44.2 45.4 46.6
