27 28.7 29.2 29.9 32.7 35.7 36.7 37.3
28 30.7 31.1 31.9 34.6 37.5 38.4 39.0
29 32.5 33.0 33.7 36.3 39.2 40.0 40.6
30 34.3 34.7 35.4 38.0 40.8 41.6 42.2
31 36.0 36.4 37.1 39.6 42.3 43.1 43.7
32 37.5 38.0 38.7 41.1 43.8 44.6 45.1
33 39.0 39.5 40.1 42.6 45.2 46.0 46.5
34 40.5 40.9 41.5 44.0 46.5 47.3 47.8
35 41.8 42.2 42.9 45.3 47.8 48.5 49.0
36 43.1 43.5 44.1 46.5 49.0 49.7 50.2
37 44.3 44.7 45.3 47.7 50.2 50.9 51.4
38 45.4 45.8 46.5 48.8 51.3 52.0 52.5
39 46.5 46.9 47.5 49.9 52.4 53.1 53.6
40 47.5 47.9 48.6 50.9 53.4 54.1 54.6
41 48.5 48.9 49.6 51.9 54.4 55.1 55.6
42 49.4 49.8 50.5 52.8 55.3 56.0 56.5
43 50.3 50.7 51.4 53.7 56.2 56.9 57.4
44 51.1 51.6 52.2 54.6 57.1 57.8 58.3
45 51.9 52.4 53.0 55.4 57.9 58.7 59.1
46 52.7 53.1 53.8 56.2 58.7 59.5 60.0
47 53.4 53.9 54.6 57.0 59.5 60.3 60.7
48 54.2 54.6 55.3 57.7 60.3 61.0 61.5
49 54.8 55.3 56.0 58.4 61.0 61.8 62.3
50 55.5 55.9 56.6 59.1 61.7 62.5 63.0
51 56.1 56.5 57.2 59.8 62.4 63.2 63.7
52 56.7 57.1 57.9 60.4 63.1 63.8 64.4
53 57.3 57.7 58.4 61.0 63.7 64.5 65.0
54 57.8 58.3 59.0 61.6 64.3 65.1 65.7
55 58.4 58.8 59.6 62.2 64.9 65.8 66.3
56 58.9 59.4 60.1 62.8 65.5 66.4 66.9
57 59.4 59.9 60.6 63.3 66.1 66.9 67.5
58 59.9 60.4 61.1 63.8 66.7 67.5 68.1
59 60.4 60.8 61.6 64.4 67.2 68.1 68.6
60 60.8 61.3 62.1 64.9 67.8 68.6 69.2
61 61.3 61.8 62.5 65.4 68.3 69.2 69.7
62 61.7 62.2 63.0 65.8 68.8 69.7 70.2
63 62.1 62.6 63.4 66.3 69.3 70.2 70.8
64 62.5 63.0 63.8 66.8 69.8 70.7 71.3
