27 0.45 0.48 0.51 0.67 0.88 0.95 0.99
28 0.57 0.60 0.64 0.83 1.07 1.15 1.20
29 0.70 0.74 0.79 1.00 1.27 1.37 1.43
30 0.85 0.88 0.94 1.19 1.50 1.60 1.67
31 1.00 1.04 1.11 1.39 1.73 1.84 1.92
32 1.17 1.21 1.29 1.60 1.98 2.10 2.18
33 1.34 1.39 1.47 1.81 2.23 2.36 2.46
34 1.51 1.57 1.66 2.04 2.49 2.64 2.74
35 1.70 1.76 1.86 2.26 2.75 2.91 3.02
36 1.88 1.95 2.06 2.50 3.02 3.19 3.31
37 2.07 2.14 2.26 2.73 3.29 3.48 3.60
38 2.26 2.34 2.46 2.96 3.57 3.76 3.89
39 2.45 2.53 2.67 3.20 3.84 4.04 4.18
40 2.64 2.73 2.87 3.43 4.11 4.32 4.47
41 2.82 2.92 3.07 3.66 4.38 4.60 4.76
42 3.01 3.11 3.27 3.89 4.64 4.88 5.04
43 3.19 3.30 3.46 4.12 4.90 5.15 5.32
44 3.37 3.48 3.66 4.34 5.16 5.42 5.59
45 3.55 3.66 3.84 4.56 5.41 5.68 5.86
46 3.72 3.84 4.03 4.78 5.66 5.94 6.13
47 3.89 4.01 4.21 4.99 5.90 6.19 6.39
48 4.06 4.18 4.39 5.19 6.14 6.44 6.64
49 4.22 4.35 4.56 5.39 6.37 6.68 6.89
50 4.37 4.51 4.73 5.59 6.60 6.92 7.13
51 4.52 4.66 4.89 5.77 6.82 7.15 7.37
52 4.67 4.82 5.05 5.96 7.03 7.37 7.60
53 4.81 4.96 5.20 6.14 7.24 7.59 7.83
54 4.95 5.11 5.35 6.31 7.45 7.80 8.04
55 5.09 5.24 5.50 6.48 7.64 8.01 8.26
56 5.22 5.38 5.64 6.65 7.83 8.21 8.46
57 5.34 5.51 5.77 6.80 8.02 8.41 8.66
58 5.47 5.63 5.90 6.96 8.20 8.59 8.86
59 5.58 5.76 6.03 7.11 8.38 8.78 9.05
60 5.70 5.87 6.15 7.25 8.55 8.96 9.23
61 5.81 5.99 6.27 7.39 8.71 9.13 9.41
62 5.92 6.10 6.39 7.53 8.87 9.30 9.58
63 6.02 6.20 6.50 7.66 9.03 9.46 9.75
64 6.12 6.31 6.61 7.79 9.18 9.62 9.91
