27 0.41 0.44 0.47 0.61 0.80 0.86 0.91
28 0.52 0.55 0.59 0.76 0.97 1.05 1.10
29 0.64 0.67 0.72 0.91 1.16 1.25 1.30
30 0.77 0.81 0.86 1.09 1.37 1.46 1.52
31 0.91 0.95 1.01 1.27 1.58 1.68 1.75
32 1.06 1.11 1.18 1.46 1.80 1.92 1.99
33 1.22 1.27 1.34 1.65 2.03 2.16 2.24
34 1.38 1.43 1.52 1.86 2.27 2.41 2.50
35 1.55 1.60 1.70 2.07 2.51 2.66 2.76
36 1.72 1.78 1.88 2.28 2.76 2.92 3.02
37 1.89 1.96 2.06 2.49 3.01 3.17 3.29
38 2.06 2.13 2.25 2.71 3.26 3.43 3.55
39 2.23 2.31 2.43 2.92 3.50 3.69 3.82
40 2.41 2.49 2.62 3.13 3.75 3.95 4.08
41 2.58 2.66 2.80 3.35 3.99 4.20 4.34
42 2.75 2.84 2.98 3.55 4.24 4.45 4.60
43 2.91 3.01 3.16 3.76 4.48 4.70 4.85
44 3.08 3.18 3.34 3.96 4.71 4.95 5.11
45 3.24 3.34 3.51 4.16 4.94 5.19 5.35
46 3.40 3.50 3.68 4.36 5.17 5.42 5.60
47 3.55 3.66 3.84 4.55 5.39 5.65 5.83
48 3.70 3.82 4.01 4.74 5.61 5.88 6.06
49 3.85 3.97 4.16 4.92 5.82 6.10 6.29
50 3.99 4.12 4.32 5.10 6.02 6.32 6.51
51 4.13 4.26 4.46 5.27 6.22 6.53 6.73
52 4.26 4.40 4.61 5.44 6.42 6.73 6.94
53 4.40 4.53 4.75 5.60 6.61 6.93 7.14
54 4.52 4.66 4.89 5.76 6.80 7.12 7.34
55 4.64 4.79 5.02 5.92 6.98 7.31 7.54
56 4.76 4.91 5.15 6.07 7.15 7.50 7.73
57 4.88 5.03 5.27 6.21 7.32 7.67 7.91
58 4.99 5.14 5.39 6.35 7.49 7.85 8.09
59 5.10 5.25 5.51 6.49 7.65 8.01 8.26
60 5.20 5.36 5.62 6.62 7.80 8.18 8.43
61 5.30 5.47 5.73 6.75 7.95 8.33 8.59
62 5.40 5.57 5.83 6.87 8.10 8.49 8.75
63 5.49 5.66 5.93 6.99 8.24 8.64 8.90
64 5.58 5.76 6.03 7.11 8.38 8.78 9.05
