27 0.36 0.44 0.55 0.67 0.83 1.02 1.25
28 0.46 0.56 0.68 0.83 1.01 1.23 1.50
29 0.57 0.69 0.83 1.00 1.21 1.46 1.76
30 0.69 0.83 0.99 1.19 1.42 1.70 2.04
31 0.83 0.98 1.17 1.39 1.65 1.96 2.33
32 0.97 1.14 1.35 1.60 1.89 2.23 2.63
33 1.11 1.31 1.54 1.81 2.13 2.50 2.94
34 1.27 1.49 1.74 2.04 2.38 2.79 3.26
35 1.43 1.66 1.94 2.26 2.64 3.08 3.59
36 1.59 1.85 2.15 2.50 2.90 3.37 3.91
37 1.75 2.03 2.36 2.73 3.16 3.66 4.24
38 1.92 2.22 2.56 2.96 3.42 3.96 4.57
39 2.09 2.41 2.77 3.20 3.69 4.25 4.90
40 2.25 2.59 2.98 3.43 3.95 4.54 5.23
41 2.42 2.78 3.19 3.66 4.21 4.84 5.55
42 2.58 2.96 3.40 3.89 4.47 5.12 5.87
43 2.74 3.14 3.60 4.12 4.72 5.41 6.19
44 2.90 3.32 3.80 4.34 4.97 5.68 6.50
45 3.06 3.49 3.99 4.56 5.21 5.96 6.81
46 3.21 3.66 4.18 4.78 5.45 6.23 7.11
47 3.36 3.83 4.37 4.99 5.69 6.49 7.41
48 3.50 3.99 4.55 5.19 5.92 6.75 7.70
49 3.64 4.15 4.73 5.39 6.14 7.00 7.98
50 3.78 4.30 4.90 5.59 6.36 7.25 8.25
51 3.91 4.45 5.07 5.77 6.58 7.49 8.52
52 4.04 4.60 5.24 5.96 6.78 7.72 8.79
53 4.17 4.74 5.39 6.14 6.98 7.95 9.04
54 4.29 4.88 5.55 6.31 7.18 8.17 9.29
55 4.40 5.01 5.70 6.48 7.37 8.38 9.54
56 4.52 5.14 5.84 6.65 7.56 8.59 9.77
57 4.63 5.26 5.98 6.80 7.74 8.80 10.00
58 4.73 5.38 6.12 6.96 7.91 9.00 10.23
59 4.84 5.50 6.25 7.11 8.08 9.19 10.45
60 4.94 5.61 6.38 7.25 8.25 9.37 10.66
61 5.03 5.72 6.50 7.39 8.40 9.55 10.86
62 5.12 5.83 6.62 7.53 8.56 9.73 11.06
63 5.21 5.93 6.74 7.66 8.71 9.90 11.26
64 5.30 6.02 6.85 7.79 8.85 10.07 11.44
